,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,LABEL
966,33.72782516479492,0.1727304011583328,31.377382278442383,35.1400032043457,36.78214645385742,5.404764175415039,349.29461669921875,254.56692504882807,146.57261657714844,167.78768920898438,0.1570004671812057,0.8106467723846436,0.0348570868372917,0.1287228316068649,0.2583675980567932,0.2235105037689209,4.695754528045654,1.9388642311096191,3.126634120941162,1.892094969749451,0.0664326772093772,1.17555832862854,21.52345085144043,0.6268327236175537,11.521798133850098,0.839323878288269,15.651748657226562,0.7364150285720825,0.7748604416847229,15.390033721923828,0.0351728498935699,1.8748823404312127,1.1184879541397097,1.0554094314575195,8.85650634765625,0.6088393330574036,3.532926559448242,8.327428817749023,22.166898727416992,1.4103609323501587,575.1818237304688,0.2504839301109314,1277.0172119140625,0.1759047955274582,-120.99063110351562,-0.7283044457435608,1655.53515625,0.1546798795461654,834.5836791992188,0.3628280460834503,-124.08892822265624,-0.6500539183616638,2714.0791015625,0.0873553976416587,789.8359375,0.2939789593219757,-126.47933197021484,-0.6162351965904236,-21.793176651000977,-0.4416846930980682,30.777006149291992,0.3370289802551269,0.0375921353697776,1.009239673614502,-0.0301892384886741,-0.3898580968379974,0.1068160906434059,0.8075627088546753,32.258487701416016,0.3587915003299713,10.4281587600708,1.0744417905807495,17.98177719116211,0.7655556797981262,-6.840924263000488,-1.8078045845031736,-12.441855430603027,19.76485824584961,-0.0230372045189142,-0.0116290366277098,0.0353484563529491,4.643962860107422,2.539682626724243,0.1687500029802322,0.0786507278680801,0.1811110973358154,0.2147579491138458,-43.33730316162109,False
967,33.009029388427734,0.1266438364982605,31.36159896850586,34.09529495239258,35.97737503051758,4.615776062011719,324.28350830078125,233.5123748779297,119.39256286621094,181.9768524169922,0.175538495182991,0.9543805122375488,0.0425369217991828,0.1085278764367103,0.3205918073654175,0.2780548930168152,3.926506519317627,2.636655807495117,3.947563171386719,3.0952210426330566,0.0761098265647888,1.1665966510772705,23.19164657592773,0.4985055923461914,16.644506454467773,0.5799259543418884,18.947967529296875,0.651330828666687,4.442899703979492,3.030239582061768,0.0344605110585689,2.1756844520568848,1.2479840517044067,1.0251067876815796,8.015946388244629,0.5767799615859985,10.738683700561523,1.6153208017349243,27.251373291015625,0.2425171881914138,535.8438110351562,0.2493752837181091,1255.5269775390625,0.1956929117441177,-124.0339813232422,-0.717574417591095,1677.91455078125,0.142543539404869,790.8031616210938,0.5212897658348083,-128.7921905517578,-0.6243684887886047,2685.48876953125,0.0914499089121818,888.0092163085938,0.6187769174575806,-129.6263885498047,-0.6112824082374573,-21.015010833740234,-0.3860281705856323,28.44827651977539,0.3114101588726043,0.0302516818046569,1.2196078300476074,-0.0327010117471218,-0.3680158257484436,0.1309484094381332,0.8386922478675842,29.791767120361328,0.3872743844985962,15.247404098510742,0.7268403172492981,21.922306060791016,0.7463201880455017,-7.17105770111084,-1.831600427627564,-19.777427673339844,28.146249771118164,-0.0481922179460525,-0.0145934391766786,0.0364554114639759,3.8167941570281982,2.5145068168640137,0.1576922982931137,0.106059044599533,0.2035714238882064,0.2787627577781677,-41.67338180541992,False
968,33.53892517089844,0.1616548299789428,31.77332305908203,34.082950592041016,37.47898483276367,5.705661773681641,379.3369140625,543.1176147460938,152.60699462890625,244.30352783203125,0.2062060385942459,0.7370697259902954,0.0604377202689647,0.1743741482496261,0.3333556652069092,0.2729179561138153,3.859361886978149,2.021904945373535,3.299013614654541,1.9158227443695068,0.0830482766032219,0.9877180457115172,25.799335479736328,0.5732125639915466,11.954401969909668,0.967131733894348,12.282092094421388,1.161252498626709,-4.4278082847595215,-3.580363273620605,0.0440801382064819,1.9165319204330444,1.2386634349822998,0.9278582334518432,8.123565673828125,0.6720623970031738,8.31654167175293,1.7212308645248413,27.993667602539062,0.3362564146518707,573.2821655273438,0.315558522939682,1262.2916259765625,0.1838488429784774,-97.26507568359376,-0.9263523817062378,1655.3043212890625,0.1948573589324951,932.312255859375,0.4086314737796783,-100.5349578857422,-0.8129348754882812,2656.0546875,0.1041040867567062,894.2622680664062,0.4562629759311676,-104.18009185791016,-0.7523261308670044,-21.28132438659668,-0.379862517118454,30.94310188293457,0.246984452009201,0.0495316348969936,0.7167807817459106,-0.0303500518202781,-0.4349617063999176,0.1166989356279373,0.731067955493927,34.29890060424805,0.3159644901752472,10.861452102661133,1.1678186655044556,13.582399368286133,1.2144702672958374,-12.007551193237305,-1.3233729600906372,-13.287067413330078,22.060272216796875,-0.0201643351465463,-0.012076485902071,0.0367003306746482,4.291593074798584,2.418879270553589,0.2285365760326385,0.1532025784254074,0.1789189130067825,0.3373408019542694,-41.42903137207031,False
969,33.854671478271484,0.1500321626663208,32.06905746459961,33.86651611328125,36.83390808105469,4.764850616455078,201.8381500244141,113.94702911376952,37.81458282470703,23.306882858276367,0.2198349833488464,0.6865329742431641,0.0846714079380035,0.1969145536422729,0.3148238062858581,0.2301523983478546,3.316784143447876,2.112217903137207,3.059992790222168,2.182744026184082,0.0740904211997985,1.1239227056503296,28.98373031616211,0.565513014793396,12.227887153625488,0.94696307182312,13.449868202209473,1.0887558460235596,-5.357961177825928,-2.97505259513855,0.0273415315896272,2.0112292766571045,0.9274458289146424,1.1171934604644775,9.197481155395508,0.5191150903701782,6.708600044250488,1.7865116596221924,29.600868225097656,0.2584525346755981,630.429931640625,0.2913530170917511,1346.248779296875,0.1935216188430786,-77.04159545898438,-1.098062515258789,1717.1484375,0.200830653309822,1042.7606201171875,0.4638006389141083,-83.49137115478516,-0.9070436954498292,2705.742431640625,0.1158700659871101,933.5778198242188,0.3803356885910034,-86.66714477539062,-0.8361621499061584,-23.58483123779297,-0.4105874896049499,33.02963638305664,0.2659302353858948,0.0563498176634311,0.5431305766105652,-0.0327557325363159,-0.4505403339862823,0.0929575562477111,0.9603660702705384,37.25006484985352,0.2863848805427551,11.626293182373049,1.059420108795166,14.043703079223633,1.1759902238845823,-11.74223518371582,-1.2258219718933103,-11.808849334716797,20.758445739746094,-0.0321137495338916,-0.0070064994506537,0.0329069606959819,4.199999809265137,1.8181818723678589,0.3733333051204681,0.3222145438194275,0.1544444411993026,0.1630344986915588,-40.97410583496094,False
970,32.323097229003906,0.2191124409437179,23.857799530029297,34.22190475463867,38.44517517089844,14.58737564086914,392.0911254882813,603.2095947265625,379.7561950683594,610.6859130859375,0.1687255352735519,0.9219154119491576,0.0330210775136947,0.1322246044874191,0.2630734741687774,0.2300523966550827,3.489952087402344,2.040051221847534,4.141940593719482,2.684221744537353,0.082363024353981,1.1891953945159912,17.129133224487305,0.8854787349700928,13.320514678955078,0.6739811897277832,11.620025634765623,1.0697413682937622,-0.04444495216012,-306.2413330078125,0.048917818814516,1.590530514717102,1.382248878479004,0.9268692135810852,6.396459579467773,0.9181891083717346,14.06584358215332,1.8914326429367063,27.084651947021484,0.4592709243297577,547.3444213867188,0.2688156962394714,1190.78759765625,0.1354390978813171,-124.60221099853516,-0.7181822061538696,1682.6251220703125,0.1518435478210449,797.8517456054688,0.4804259836673736,-125.6186981201172,-0.6424687504768372,2663.85791015625,0.0843103155493736,882.4235229492188,0.4702042639255523,-126.74302673339844,-0.6252337694168091,-20.3008041381836,-0.4782564342021942,27.468929290771484,0.3865737020969391,0.0630661025643348,0.554000735282898,-0.0322962366044521,-0.3999005556106567,0.1450969129800796,0.7212233543395996,28.18833541870117,0.4377931952476501,11.926030158996582,0.8172045350074768,16.236358642578125,0.8619964718818665,-9.440362930297852,-1.585615158081055,-11.61348819732666,19.642946243286133,-0.0137492697685956,-0.0088479798287153,0.0339670963585376,4.39414119720459,3.0831098556518555,0.1299999952316284,0.0646058246493339,0.1633333414793014,0.1599131673574447,-42.31159973144531,False
971,37.66437530517578,0.2191741019487381,34.54312896728516,40.43971252441406,43.20913314819336,8.666004180908203,480.9738464355469,666.6864013671875,79.09771728515625,35.79498291015625,0.7719520926475525,0.8975987434387207,0.1665284186601638,0.4946014881134033,1.486504077911377,1.3199756145477295,13.479442596435549,7.829607486724853,12.045310020446776,6.323161602020264,0.6288596391677856,1.1713073253631592,25.708852767944336,0.502911388874054,-0.6940146684646606,-26.453134536743164,2.599283695220948,9.919042587280272,-0.0533046834170818,-229.45037841796875,0.0554632619023323,1.8026938438415527,1.3087385892868042,1.1743955612182615,7.359847545623779,1.0287206172943115,4.411656856536865,3.90785813331604,16.984905242919922,1.1195347309112549,686.0940551757812,0.2623839974403381,1398.16845703125,0.1371684074401855,-91.59439086914062,-0.9945958256721495,1680.808837890625,0.1383510380983352,984.3441162109376,0.3735047578811645,-87.16376495361328,-0.972998023033142,2644.67822265625,0.1189226880669593,784.2684936523438,0.3286368250846863,-91.88371276855467,-0.8779489994049072,-15.534024238586426,-0.6366868615150452,28.63973045349121,0.2391621768474578,0.0471545048058033,1.0433132648468018,-0.0155685059726238,-0.8793693780899048,0.9470413327217102,0.8229610323905945,32.29596328735352,0.2739099562168121,-6.4145355224609375,-3.001139879226685,-7.133945941925049,-3.9599032402038574,-4.428393840789795,-2.579704523086548,-11.70656394958496,18.35590171813965,-0.0412222184240818,-0.0120427999645471,0.1212751492857933,3.2921812534332275,2.109704732894897,0.2899999916553497,0.3765102624893188,0.1639999896287918,0.1736202538013458,-25.09296226501465,True
972,22.943925857543945,0.1409175246953964,20.25395393371582,23.030982971191406,25.177261352539062,4.923307418823242,191.2509307861328,297.3073425292969,149.62860107421875,182.92694091796875,0.3608734011650085,1.0601520538330078,0.0310765467584133,0.1927167773246765,0.6766729354858398,0.6455963850021362,7.353720664978027,5.662708282470703,5.169430732727051,3.498445987701416,0.1913982927799224,1.208879828453064,23.383453369140625,0.7764949202537537,7.312317848205566,1.9148651361465447,19.01930046081543,1.0400652885437012,4.316285133361816,3.124264001846313,0.0453016944229602,2.156208276748657,1.2257280349731443,0.8666324615478516,3.249084234237671,1.2126356363296509,1.3105075359344482,19.896629333496094,21.774459838867188,1.261143445968628,446.6816711425781,0.3167968094348907,1209.546142578125,0.2378031909465789,-106.01040649414062,-0.8839893937110901,1455.7589111328125,0.1119271740317344,820.6815185546875,0.5076121091842651,-114.24118041992188,-0.7452508211135864,2472.52001953125,0.0901087373495101,906.0663452148438,0.5036839246749878,-115.5097885131836,-0.7259175777435303,-16.834291458129883,-0.4430757761001587,26.427654266357425,0.3629774451255798,0.0179974101483821,1.5321741104125977,-0.0252007078379392,-0.4766493737697601,0.3372221291065216,0.7261432409286499,37.94184112548828,0.3266750574111938,3.77337908744812,3.9240782260894775,29.678682327270508,0.7605788111686707,-1.3556551933288574,-11.492623329162598,-11.467296600341797,20.97935676574707,-0.0259092357009649,-0.0057028820738196,0.0535260587930679,3.3078882694244385,2.061855792999268,0.2287499904632568,0.1466660797595977,0.2088888883590698,0.2618075907230377,-32.70921325683594,True
973,22.39078712463379,0.1681806445121765,20.91103172302246,23.702167510986328,24.79746627807617,3.886434555053711,178.76669311523438,307.0010070800781,177.29718017578125,309.7573547363281,0.4628515243530273,1.2227745056152344,0.0476722195744514,0.1629690378904342,0.9136449098587036,0.8659726977348328,7.478878021240234,4.467684268951416,7.428084373474121,5.418959617614746,0.2437236458063125,1.326761245727539,27.799036026000977,0.3808874785900116,7.342813014984131,2.349123239517212,21.242572784423828,0.953315258026123,-1.0929063558578491,-13.059343338012695,0.0386051312088966,1.3955082893371582,1.455823302268982,0.9368131756782532,1.4461570978164673,3.4844977855682373,2.720312595367432,3.9584786891937256,18.141475677490234,0.5443039536476135,416.383056640625,0.2621925771236419,1055.0115966796875,0.1711968332529068,-117.47789764404295,-0.7958627343177795,1470.38330078125,0.1415236443281173,606.6439819335938,0.5855832695960999,-122.59066772460938,-0.7130225300788879,2465.599365234375,0.0871674865484237,713.3870849609375,0.3693521618843078,-123.35206604003906,-0.6999119520187378,-11.58225917816162,-0.5297669768333435,19.47006797790528,0.2833506464958191,0.0065621407702565,5.157753944396973,-0.0235363375395536,-0.4596936404705047,0.4759439826011657,0.7602037787437439,32.71031188964844,0.3401515781879425,-4.271088123321533,-4.272961139678955,33.458160400390625,0.7398353219032288,-10.856646537780762,-1.4331588745117188,-21.65184211730957,31.88912582397461,-0.0467130430042743,-0.0217534601688385,0.0715940669178962,2.395209550857544,2.1116139888763428,0.1921428442001342,0.079208455979824,0.2433333396911621,0.2680961787700653,-30.758150100708008,True
974,21.52301979064941,0.244256854057312,15.694842338562012,21.84860610961914,26.1665096282959,10.471667289733888,105.49810791015624,104.86920166015624,103.98277282714844,159.5531768798828,0.3292315900325775,1.314143180847168,0.0635428056120872,0.0773673504590988,0.5555792450904846,0.4920364320278168,8.266250610351562,6.4222731590271,6.662697792053223,3.519714832305908,0.2299002408981323,1.4826545715332031,27.02744674682617,0.2689768671989441,15.696046829223633,0.5283935070037842,12.216053009033203,0.646247386932373,13.295933723449709,0.6419876217842102,0.025107042863965,1.3087749481201172,1.3616173267364502,0.9622573852539062,-1.1100279092788696,-8.156232833862305,6.070474624633789,4.602481842041016,23.36941146850586,0.9894795417785645,462.34759521484375,0.321372926235199,1267.59130859375,0.171917513012886,-105.18102264404295,-0.7324880957603455,1483.5096435546875,0.143562376499176,944.6300048828124,0.321497768163681,-112.4987564086914,-0.6317118406295776,2528.431396484375,0.1112196296453476,880.2823486328125,0.4682242274284363,-115.68093872070312,-0.5894386768341064,-20.10857582092285,-0.2375583350658416,29.5091552734375,0.1819943934679031,-0.0042301029898226,-9.119217872619627,-0.0161375552415847,-0.7345001101493835,0.3775641322135925,1.0980015993118286,30.52188873291016,0.221706360578537,14.944586753845217,0.6400339603424072,14.275152206420898,0.6609424948692322,15.618453979492188,0.6692634224891663,-22.145782470703125,32.449432373046875,-0.0523366257548332,-0.0138577595353126,0.0827923864126205,1.6194331645965576,3.0800821781158447,0.1286666691303253,0.2182923406362533,0.0903999954462051,0.0882034003734588,-29.862024307250977,True
975,23.01316261291504,0.2227699011564254,17.42087745666504,24.18993186950684,27.59997940063477,10.179101943969728,288.2909545898437,403.2002258300781,139.59613037109375,121.6147003173828,0.3357874751091003,1.2888851165771484,0.0429320931434631,0.1279196143150329,0.540796160697937,0.4978640675544739,9.02423095703125,7.962691307067871,9.313899993896484,7.875119209289551,0.2628727555274963,1.881184697151184,13.514652252197266,0.9865456223487854,13.901941299438477,0.906932294368744,10.568016052246094,1.1075575351715088,8.819120407104492,1.6469889879226685,0.0243536010384559,1.024937629699707,1.3615247011184692,0.8571551442146301,0.6886671781539917,10.324926376342772,18.558443069458008,2.0884594917297363,26.856990814208984,0.3643817007541656,520.3062744140625,0.4190569221973419,1177.30615234375,0.1910049468278885,-144.79624938964844,-0.5670141577720642,1607.136474609375,0.1775231063365936,749.3572387695312,0.4833918213844299,-148.55630493164062,-0.5121557116508484,2673.093017578125,0.1170560494065284,739.2288208007812,0.5124388933181763,-149.09414672851562,-0.5034878253936768,-16.911958694458008,-0.5200834274291992,25.38601493835449,0.3491829633712768,-0.0040771989151835,-12.323186874389648,-0.0180564671754837,-0.8377647399902344,0.6032261848449707,1.0773435831069946,23.446260452270508,0.6810497641563416,16.676860809326172,0.9721634387969972,15.7774658203125,1.0254791975021362,6.572983741760254,3.141465902328491,-10.842514038085938,18.861515045166016,-0.0238368865102529,-0.0052065690979361,0.1191769912838935,2.4531025886535645,2.3289666175842285,0.1174999997019767,0.1077323034405708,0.274117648601532,0.4421213567256927,-30.76606178283692,True
976,22.073686599731445,0.2689823508262634,16.333995819091797,23.07094383239746,25.71479797363281,9.380802154541016,342.1228332519531,400.5363464355469,103.56341552734376,86.56968688964844,0.28189417719841,1.3226619958877563,0.0385495275259017,0.0601824112236499,0.5105081796646118,0.4719586372375488,5.9580607414245605,3.696109533309937,8.671599388122559,6.417299270629883,0.2819664478302002,2.4160752296447754,12.46228313446045,0.850670576095581,16.088680267333984,0.7586731314659119,7.770871162414551,1.2967592477798462,10.57239055633545,1.1528466939926147,0.0574060417711734,1.4818658828735352,2.115899085998535,0.8791403770446777,-0.2744543254375458,-20.62389373779297,9.990126609802246,1.842931747436524,25.14509010314941,0.5411540865898132,481.8426513671875,0.4380240440368652,1109.8184814453125,0.1539377570152282,-152.0598907470703,-0.5143473744392395,1559.7723388671875,0.1366140246391296,768.47900390625,0.2666388154029846,-154.64080810546875,-0.4699043929576874,2611.61865234375,0.0837599262595176,785.9624633789062,0.4902240037918091,-155.2740020751953,-0.4612223207950592,-18.640010833740234,-0.4685062170028686,26.87078285217285,0.3385694921016693,-0.0255685467272996,-2.339284658432007,-0.0175464618951082,-0.7331002354621887,0.8071237206459045,1.3116257190704346,19.92690658569336,0.7270873188972473,22.09232711791992,0.8566243052482605,12.41381549835205,1.2156586647033691,18.08594512939453,0.8351409435272217,-11.349790573120115,20.116714477539062,-0.0143165299668908,-0.0080615365877747,0.0898132622241973,2.023608922958374,2.2108845710754395,0.1123076900839805,0.0855888053774833,0.3441666662693023,0.5655890107154846,-29.249237060546875,True
977,34.31087112426758,0.2245926707983017,30.522476196289062,36.44381713867188,38.43561935424805,7.913143157958984,173.76820373535156,101.7226104736328,401.80865478515625,429.36224365234375,0.3873670101165771,0.8293766379356384,0.0850733965635299,0.3162342309951782,0.5998154878616333,0.5147420763969421,6.945101737976074,3.954329013824463,6.221866130828857,2.9933462142944336,0.2173436880111694,0.9365389943122864,21.00967025756836,0.8275648951530457,4.730581760406494,3.0364797115325928,9.068830490112305,1.2990009784698486,-0.3476073741912842,-44.66562271118164,0.0519720017910003,1.6589993238449097,1.57597017288208,0.8719689249992371,7.052550315856934,0.9135537147521972,6.489454746246338,2.6041464805603027,21.799840927124023,0.9931907653808594,597.4028930664062,0.3156119585037231,1305.1416015625,0.1827688515186309,-115.92138671875,-0.7687619924545288,1595.03857421875,0.1431169807910919,934.7669677734376,0.29354128241539,-111.4030990600586,-0.744448184967041,2701.905517578125,0.082523226737976,748.3483276367188,0.5806087255477905,-115.05685424804688,-0.6877532005310059,-17.402042388916016,-0.5243663787841797,28.493770599365234,0.3371330499649048,0.0404140353202819,1.4240431785583496,-0.0216820705682039,-0.6056264042854309,0.3308737576007843,0.6021550893783569,32.57844161987305,0.4208740890026092,0.0932450145483017,169.61187744140625,9.304055213928224,1.3602241277694702,-8.760160446166992,-1.8837628364562988,-10.328030586242676,19.89652633666992,-0.0302213747054338,-0.0055930786766111,0.1042630448937416,4.311543941497803,3.506311655044556,0.1352000087499618,0.1100225448608398,0.1341666728258133,0.1698508262634277,-33.70054244995117,False
978,30.912410736083984,0.2137408554553985,26.28351593017578,32.70068359375,35.321067810058594,9.037551879882812,115.77825164794922,63.4118766784668,201.2309417724609,316.7499389648437,0.1663973182439804,1.063953161239624,0.0242446493357419,0.1076511368155479,0.2842523157596588,0.2600076794624328,3.917020559310913,2.6891889572143555,2.729355812072754,1.7070430517196655,0.0439171008765697,1.3233065605163574,10.237245559692385,1.2724872827529907,7.605360984802246,1.7714217901229858,10.95058822631836,1.2523307800292969,1.99685287475586,7.016802787780762,0.0531601496040821,2.120497226715088,1.0306161642074585,1.0328741073608398,5.106965065002441,1.1038026809692385,4.550074100494385,3.5965685844421387,16.98299789428711,0.8376953601837158,542.251708984375,0.2976203262805938,1200.8499755859375,0.1915691494941711,-129.41290283203125,-0.7075626850128174,1654.73193359375,0.1159489080309867,954.76318359375,0.5784310698509216,-132.51138305664062,-0.6410397291183472,2592.1162109375,0.1006948053836822,1197.94677734375,0.7207531929016113,-132.24053955078125,-0.6439027786254883,-11.346976280212402,-0.6049773097038269,18.224609375,0.3779380321502685,0.0688613578677177,0.5718377828598022,-0.0171054825186729,-0.930835485458374,0.0894347056746482,0.7420274615287781,21.830711364746094,0.3934708535671234,4.337978363037109,4.21989107131958,17.524215698242188,0.9485498070716858,-6.890239715576172,-2.290282964706421,-6.7746124267578125,14.720003128051758,-0.0054967352189123,-0.0009029086213558,0.0165760572999715,2.6186580657958984,1.8151814937591555,0.1990908980369568,0.1299968212842941,0.3033333420753479,0.3553714752197265,-46.537200927734375,True
979,26.20819664001465,0.2732393145561218,22.49478912353516,25.87969017028809,28.430362701416016,5.935573577880859,85.89385223388672,43.11276626586914,279.2237548828125,429.0607604980469,0.4111667275428772,1.213329553604126,0.0343179330229759,0.1328146457672119,0.7888142466545105,0.7544963359832764,12.696794509887695,7.082395553588867,12.30675983428955,7.079063892364502,0.3052062392234802,1.605711817741394,17.945392608642578,1.027424931526184,9.927788734436035,1.239016056060791,7.359432697296143,1.5649513006210327,8.50191879272461,1.4696359634399414,0.0280965287238359,0.8946139216423035,1.6115198135375977,0.8739650249481201,3.2322561740875244,1.462596416473389,4.811614513397217,2.041410684585572,26.33511543273925,0.587152898311615,446.0854797363281,0.3610043823719024,1165.3115234375,0.2094580084085464,-121.32547760009766,-0.7718379497528076,1397.300048828125,0.1321573853492736,936.8702392578124,0.2375196516513824,-126.41411590576172,-0.6817231178283691,2342.9794921875,0.1213034614920616,854.5206298828125,0.3575948774814605,-129.1299285888672,-0.6370586156845093,-16.505889892578125,-0.4846256077289581,28.536754608154297,0.310967743396759,0.0289914980530738,1.4815669059753418,-0.0189795456826686,-0.7994304299354553,0.6026647686958313,0.8488157987594604,34.19198226928711,0.4212399423122406,10.842256546020508,0.965050458908081,7.671168804168701,1.9664311408996584,5.320745468139648,3.163898229598999,-6.614808082580566,16.428577423095703,-0.0058691683225333,0.0029740564059466,0.0980569273233413,2.9978585243225098,1.7316017150878906,0.2287499904632568,0.20164555311203,0.2590000033378601,0.3333001136779785,-28.67015266418457,True
980,23.48480033874512,0.1741874516010284,21.087512969970703,23.80698776245117,26.702316284179688,5.614803314208984,217.218505859375,243.634017944336,279.8896179199219,335.4559020996094,0.1751512140035629,1.080029845237732,0.0276805274188518,0.1169110685586929,0.2764602899551391,0.248779758810997,3.2303266525268555,2.580394506454468,4.146945476531982,3.283435583114624,0.0689984187483787,1.4374929666519165,11.235180854797363,1.561406493186951,11.315496444702148,0.8461344242095947,13.53846836090088,1.08971107006073,6.530674457550049,1.461406946182251,0.0267224200069904,1.07219135761261,1.0299036502838137,0.7640343904495239,2.520721197128296,1.7874908447265625,5.724915027618408,3.555238962173462,26.516433715820312,0.4079605937004089,440.4734802246094,0.3314902484416961,1093.1207275390625,0.1628041863441467,-140.94927978515625,-0.6148779392242432,1497.85888671875,0.1181056946516037,726.29736328125,0.4115912914276123,-147.1196746826172,-0.5272336006164551,2473.1318359375,0.0790465325117111,821.0460205078125,0.3184331059455871,-147.3325958251953,-0.5232335329055786,-17.350494384765625,-0.5161503553390503,24.77943229675293,0.4331455826759338,0.0416594743728637,0.9755373001098632,-0.0231694597750902,-0.4837020635604858,0.1570648699998855,0.6918973326683044,27.469566345214844,0.4891726076602936,13.191574096679688,0.8775300979614258,24.824268341064453,0.6415458917617798,6.297328472137451,1.6723525524139404,-5.566725730895996,12.55268096923828,0.0017369913402944,-0.0038535906933248,0.0299716982990503,2.7624311447143555,2.3643949031829834,0.1199999973177909,0.0827469527721405,0.2974999845027923,0.2539069652557373,-41.45362091064453,True
